mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
9038.013580426123,8.570073713058214,0.8077328985044943,0.08500503194559458,0.0,0.0,0.0,inf,2.5,50.0,10
8555.29680166449,8.808452801188821,0.7853727374602655,0.09814584826967726,0.0,0.0,0.0,inf,2.5,50.0,10
8001.18022289963,9.09926308065006,0.8355217827343666,0.07494373596438589,0.0,0.0,0.0,inf,2.5,50.0,10
8891.63705424106,8.640986338492043,0.809528572110269,0.07677905691973105,0.0,0.0,0.0,inf,2.5,50.0,10
7858.668166642474,9.177314098523608,0.8112209464588367,0.08824517854600993,0.0,0.0,0.0,inf,2.5,50.0,10
8069.297898420993,9.062446120326374,0.8090189993440753,0.08732213028012822,0.0,0.0,0.0,inf,2.5,50.0,10
7958.574700408058,9.122450638805935,0.8215173581338193,0.08509693631592893,0.0,0.0,0.0,inf,2.5,50.0,10
8819.478218093256,8.676374689000404,0.8100363629197692,0.09301880715853467,0.0,0.0,0.0,inf,2.5,50.0,10
8207.285495395236,8.988808199853954,0.7946503614768344,0.0998387403258785,0.0,0.0,0.0,inf,2.5,50.0,10
8237.224125417331,8.972994780689072,0.7911724058075685,0.10119577562247986,0.0,0.0,0.0,inf,2.5,50.0,10
7782.778374542346,9.219456973835145,0.8218509495542593,0.09029381242694681,0.0,0.0,0.0,inf,2.5,50.0,10
8558.203545104112,8.806977495000492,0.7878510616273652,0.10718952726985231,0.0,0.0,0.0,inf,2.5,50.0,10
9760.550797567781,8.23606034841093,0.7498339850835483,0.10925501182932347,0.0,0.0,0.0,inf,2.5,50.0,10
8782.273124627021,8.694734215322551,0.7776269496211227,0.10691212923360491,0.0,0.0,0.0,inf,2.5,50.0,10
9382.701649973387,8.407524539666817,0.7764947110137674,0.09522508747545375,0.0,0.0,0.0,inf,2.5,50.0,10
