mse,psnr,ssim,a-gcnr,h-gcnr,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
2430.924352,14.273089166359059,0.8696225243638104,0.19791008690421258,0.10650461023710467,0.0,-0.01966802035126048,0.0,0.0,inf,2.5,50.0,10
2416.6845226666665,14.29860400161288,0.8696337694821026,0.2002438168596441,0.10632944261224248,0.0,0.011314453708236916,0.0,0.0,inf,2.5,50.0,10
2429.4033635555556,14.275807324263965,0.8696497934313939,0.1987100162047014,0.105597909933976,0.0,-0.012411398493472272,0.0,0.0,inf,2.5,50.0,10
2425.4096995555556,14.282952508255436,0.8697471479901895,0.2005803005413364,0.10603037770469992,0.0,-0.01274267363414168,0.0,0.0,inf,2.5,50.0,10
2447.6369777777777,14.243333551717296,0.8678935399071949,0.20052448346933915,0.10627020221331074,0.0,-0.03334738084143365,0.0,0.0,inf,2.5,50.0,10
2410.615608888889,14.30952396549182,0.8696409018432372,0.2000751700025037,0.10647584824886774,0.0,-0.009017785422410175,0.0,0.0,inf,2.5,50.0,10
2406.6888533333336,14.316604143465383,0.8695745367094923,0.19952677936533564,0.10597954817132177,0.0,0.016587911966972402,0.0,0.0,inf,2.5,50.0,10
2422.4373404444445,14.288278086027583,0.8699470830186342,0.19991997933983624,0.10607275806642374,0.0,0.00772328836940912,0.0,0.0,inf,2.5,50.0,10
2416.601038222222,14.298754031372528,0.8697019412362922,0.19918624192330098,0.10715174373664954,0.0,0.01613203340990301,0.0,0.0,inf,2.5,50.0,10
2427.6597688888887,14.278925396046393,0.8694388311048568,0.19992746355156488,0.1066293741334482,0.0,-0.011359872828102316,0.0,0.0,inf,2.5,50.0,10
2426.026304,14.281848555079575,0.8696594261743337,0.19983056375873104,0.1065168820934686,0.0,0.00268376724073666,0.0,0.0,inf,2.5,50.0,10
2431.2342044444445,14.272535637692947,0.8695377340164482,0.19975234623909927,0.10685942083116684,0.0,0.014361685773592096,0.0,0.0,inf,2.5,50.0,10
2428.4774684444446,14.277462824496894,0.8695493633928685,0.1992934535366332,0.10654021967915162,0.0,-0.016443911322410635,0.0,0.0,inf,2.5,50.0,10
2415.4662684444443,14.30079383847993,0.8698300040182831,0.1998998301947179,0.10626613018585412,0.0,-0.007174687398748034,0.0,0.0,inf,2.5,50.0,10
2426.8358613333335,14.28039956982537,0.8695195784306002,0.1998924511384686,0.10638470827005675,0.0,-0.0040146902702079155,0.0,0.0,inf,2.5,50.0,10
2430.226304,14.274336436472826,0.869614801602394,0.20066386707421208,0.10649024991247735,0.0,-0.01380247785282768,0.0,0.0,inf,2.5,50.0,10
2438.715633777778,14.259191984718294,0.8680533954756708,0.19897956096482544,0.10613966897483118,0.0,-0.027339082523820113,0.0,0.0,inf,2.5,50.0,10
2513.917169777778,14.127293967069395,0.8576979872563495,0.19709003574262363,0.10102953575484935,0.0,0.0945172504347263,0.0,0.0,inf,2.5,50.0,10
2599.5296924444447,13.981855784554462,0.8517241705932689,0.19376942566360494,0.10793760400787183,0.0,0.11679038048298533,0.0,0.0,inf,2.5,50.0,10
2559.1269973333333,14.049885224709403,0.8624379531209165,0.2029555619161208,0.10179912960400672,0.0,0.078663850427098,0.0,0.0,inf,2.5,50.0,10
2626.4477297777776,13.93711598749901,0.8527202650340314,0.19387701242506372,0.09866916290910349,0.0,0.11802895286449858,0.0,0.0,inf,2.5,50.0,10
2629.1142897777777,13.932708952100207,0.8550078186339128,0.19051665943968427,0.09948103292273797,0.0,0.12338540739279968,0.0,0.0,inf,2.5,50.0,10
2558.047672888889,14.051717269490226,0.8531253262285308,0.19969635337620212,0.10429715507979831,0.0,0.1122696984146716,0.0,0.0,inf,2.5,50.0,10
2493.049088,14.163495310453865,0.8646140281567034,0.19506783012435397,0.10308414698113016,0.0,0.06948262220431607,0.0,0.0,inf,2.5,50.0,10
2563.4712462222224,14.042519104303093,0.8556952184673275,0.19649007934664092,0.10477321450029392,0.0,0.11348821637302164,0.0,0.0,inf,2.5,50.0,10
2712.441927111111,13.797199120777488,0.8481494197363391,0.18344776348640696,0.09733041356763444,0.0,0.15128100177927112,0.0,0.0,inf,2.5,50.0,10
2618.7984995555557,13.949782774475409,0.8516543520007139,0.20247067870834545,0.0958625554027216,0.0,0.1253471685862667,0.0,0.0,inf,2.5,50.0,10
2631.024263111111,13.929555077321574,0.851602498751407,0.20315680860085295,0.10676966093854334,0.0,0.12326516216192517,0.0,0.0,inf,2.5,50.0,10
2631.077511111111,13.929467183496767,0.8572318511229976,0.19068270533400872,0.09333749882541431,0.0,0.10969992311752375,0.0,0.0,inf,2.5,50.0,10
